CustomerID,Recency,Frequency,Monetary,Cluster
16882,66,3,2.767179487179487,0
16883,186,2,3.683947368421053,1
16884,37,2,1.9965384615384614,0
16885,14,3,3.452673267326733,0
16887,34,1,1.9683783783783784,0
16889,194,3,3.099037037037037,1
16891,1,5,3.1253201970443354,0
16892,0,5,3.2438383838383835,0
16893,366,1,2.5971111111111114,1
16895,64,1,2.430869565217391,0
16897,298,2,5.09972972972973,1
16898,25,3,2.055740740740741,0
16899,7,6,3.38856,0
16900,16,3,2.1250632911392406,0
16902,115,1,3.8652272727272727,0
16903,28,1,2.3445000000000005,0
16904,3,16,2.7468450704225353,0
16905,4,7,3.5751442307692307,0
16906,81,4,3.269462365591398,0
16907,28,5,3.786622516556291,0
16909,71,1,3.238888888888889,0
16910,3,8,2.173400365630713,0
16912,28,11,4.062871287128713,0
16913,289,1,2.07125,1
16914,35,1,2.649736842105263,0
16915,8,6,5.300175438596492,0
16916,23,2,2.22041958041958,0
16917,276,1,3.873333333333333,1
16918,49,6,2.080625,0
16919,155,11,2.794954128440367,1
16921,60,1,1.5675,0
16923,11,19,3.108511904761905,0
16924,20,3,2.6796385542168673,0
16926,370,1,6.978571428571429,1
16927,115,3,2.9066666666666667,0
16928,79,17,1.8953588516746411,0
16929,3,7,2.0796103896103895,0
16930,25,3,1.6248148148148147,0
16931,4,21,2.0643652561247214,0
16932,52,1,2.1841509433962267,0
16933,0,2,2.8868181818181817,0
16934,54,2,4.025645161290322,0
16936,25,1,1.87,0
16938,8,4,2.8477593360995854,0
16940,51,3,2.0787868852459015,0
16942,12,9,2.976725978647687,0
16943,211,3,6.822424242424242,1
16945,21,19,2.2293172690763052,0
16947,235,1,2.610952380952381,1
16948,138,3,1.1131578947368421,0
16949,3,6,6.3966666666666665,0
16950,56,3,3.0883333333333334,0
16951,134,3,1.4517441860465115,0
16952,108,2,5.236875,0
16953,29,1,2.08,0
16954,0,9,3.3449999999999998,0
16955,184,4,4.1983999999999995,1
16956,17,1,4.229375,0
16957,238,2,3.329375,1
16959,86,1,3.007142857142857,0
16960,38,3,2.0174257425742574,0
16961,115,1,2.674285714285714,0
16963,186,1,3.342857142857143,1
16965,226,1,2.335769230769231,1
16966,7,7,1.2935714285714286,0
16967,188,1,1.1404761904761904,1
16968,3,2,2.803548387096774,0
16969,38,3,2.382142857142857,0
16971,37,1,7.760731707317073,0
16976,266,1,6.005,1
16978,77,1,2.944871794871795,0
16979,3,6,3.4710112359550562,0
16980,254,2,2.3197701149425285,1
16982,60,1,2.453181818181818,0
16983,12,7,2.3687837837837837,0
16984,87,2,3.5025307125307124,0
16985,16,10,4.208,0
16986,29,2,1.9833333333333334,0
16987,2,7,4.745038759689923,0
16988,4,1,5.977142857142858,0
16989,6,6,1.5,0
16990,218,1,1.79,1
16992,10,5,3.8163440860215054,0
16996,29,6,2.984054054054054,0
16997,287,3,1.95,1
16998,149,4,3.85,1
16999,22,2,2.427391304347826,0
17001,0,11,3.05698224852071,0
17002,85,3,3.438775510204082,0
17004,45,2,2.652727272727273,0
17006,4,4,3.7497727272727275,0
17007,50,6,3.3242307692307693,0
17010,17,1,2.5500000000000003,0
17011,29,1,1.79,0
17014,7,3,2.9335135135135135,0
17015,28,3,1.417142857142857,0
17017,2,20,1.6860714285714284,0
17018,40,2,6.223125,0
17019,10,4,2.1226495726495727,0
17022,30,1,0.9585714285714285,0
17024,44,3,1.3833333333333335,0
17025,60,3,2.006666666666667,0
17026,184,2,4.035,1
17027,78,6,2.642156862745098,0
17029,110,2,1.79,0
17030,63,1,2.661818181818182,0
17031,11,2,1.606818181818182,0
17033,85,3,2.2567857142857144,0
17034,15,3,3.3606666666666665,0
17035,245,2,3.3057142857142856,1
17037,87,1,2.7634666666666665,0
17038,29,1,4.440909090909091,0
17040,137,1,3.3006666666666664,0
17041,26,3,1.929142857142857,0
17042,2,5,1.8227551020408164,0
17043,31,4,3.143627450980392,0
17044,24,1,2.236666666666667,0
17045,112,3,4.968181818181819,0
17046,156,1,2.169090909090909,1
17047,84,3,3.536923076923077,0
17048,117,3,3.7065116279069765,0
17049,2,9,3.9271069182389935,0
17050,95,6,2.778924050632911,0
17051,193,1,1.8213953488372092,1
17052,27,1,1.8638043478260868,0
17053,130,1,4.499230769230769,0
17054,27,5,4.77144578313253,0
17058,81,3,3.765322580645161,0
17059,29,5,2.6577325581395352,0
17060,265,1,1.7719999999999998,1
17061,73,11,5.0870707070707075,0
17062,313,4,2.162,1
17063,20,7,2.656025641025641,0
17064,58,3,3.687741935483871,0
17068,11,21,2.5016554054054057,0
17069,27,9,2.8552447552447555,0
17070,113,1,2.5853125,0
17071,27,9,3.376714285714286,0
17073,17,4,3.1235632183908044,0
17075,17,4,3.8464935064935064,0
17076,35,3,5.8696,0
17078,35,2,0.6025,0
17079,77,1,4.95,0
17080,21,2,3.76375,0
17081,24,2,3.7953125,0
17082,32,2,4.224567901234568,0
17083,108,3,2.0717307692307694,0
17084,34,2,2.892283950617284,0
17085,122,5,2.732192513368984,0
17086,6,6,2.1609374999999997,0
17088,27,4,3.8090434782608695,0
17090,3,7,2.742063492063492,0
17091,2,9,3.139846153846154,0
17092,49,4,2.2588000000000004,0
17094,321,1,2.1464285714285714,1
17095,22,3,3.755135135135135,0
17096,14,4,4.555416666666667,0
17097,1,8,2.5918009478672985,0
17100,17,2,1.9433846153846153,0
17101,9,4,2.8811904761904765,0
17102,261,1,12.75,1
17105,158,2,1.9445555555555554,1
17107,32,6,3.343612440191388,0
17109,28,6,2.3304273504273505,0
17110,164,1,5.166666666666667,1
17111,46,1,1.8419999999999999,0
17114,5,8,5.023464566929134,0
17115,7,3,4.382307692307692,0
17117,287,1,3.966666666666667,1
17118,317,1,1.3579999999999999,1
17119,2,2,3.578857142857143,0
17120,232,1,4.396111111111111,1
17122,118,1,1.97,0
17123,161,1,1.7722222222222221,1
17124,184,1,3.435625,1
17125,49,1,3.4685,0
17126,151,5,1.8555384615384616,1
17128,334,1,3.985,1
17131,4,5,3.519402985074627,0
17133,15,7,2.1211111111111114,0
17134,106,2,5.45,0
17135,15,7,5.040961538461539,0
17138,275,1,4.90625,1
17139,15,12,3.764456066945607,0
17140,246,1,2.5025,1
17142,238,1,19.186666666666667,1
17144,0,2,5.275833333333334,0
17146,105,3,7.031142857142857,0
17147,22,4,3.190987654320988,0
17148,51,1,1.62,0
17152,194,3,3.482857142857143,1
17153,23,1,2.789285714285714,0
17154,74,1,1.1069565217391304,0
17155,17,2,2.568,0
17157,7,2,2.5461538461538464,0
17158,31,3,3.2455223880597015,0
17159,21,3,2.389108910891089,0
17160,30,6,1.6480349344978165,0
17162,28,10,3.83,0
17163,21,2,4.529999999999999,0
17164,32,7,2.4883333333333333,0
17165,283,1,3.0669999999999997,1
17166,38,2,3.115,0
17169,57,2,2.830740740740741,0
17171,288,1,2.38,1
17172,78,1,0.8446666666666667,0
17173,4,8,3.7151162790697674,0
17174,217,1,1.6625,1
17175,43,4,4.0947619047619055,0
17176,201,1,2.772666666666667,1
17179,177,3,2.314375,1
17180,55,4,1.8921875,0
17181,56,2,3.039565217391304,0
17183,7,6,4.032465753424658,0
17186,46,2,0.72,0
17187,226,1,3.7649999999999997,1
17188,10,7,2.6591666666666667,0
17189,105,2,2.3147540983606554,0
17190,58,2,12.313684210526317,0
17191,27,7,2.56506329113924,0
17193,35,7,2.4309375,0
17194,273,2,3.9117241379310346,1
17197,29,1,5.508965517241379,0
17198,23,3,2.8972916666666664,0
17201,53,1,1.9490000000000003,0
17203,35,6,1.7332236842105262,0
17204,174,4,4.6410526315789475,1
17205,53,1,0.5253846153846153,0
17206,52,1,2.7885714285714287,0
17211,26,8,3.2573933649289097,0
17212,252,1,1.385,1
17213,39,7,4.155414012738853,0
17214,59,6,5.273495145631068,0
17217,233,1,3.716666666666667,1
17218,3,10,2.9099270072992702,0
17219,31,1,1.8852000000000002,0
17220,23,14,2.460635593220339,0
17221,6,2,1.9444444444444444,0
17222,64,1,2.9910714285714284,0
17223,309,2,4.364285714285714,1
17226,308,1,2.5752380952380953,1
17227,18,6,1.3721276595744683,0
17228,15,8,1.7266346153846153,0
17229,95,2,2.008936170212766,0
17230,263,8,3.736521739130435,1
17231,11,10,2.7424584103512015,0
17232,2,2,2.656388888888889,0
17233,34,1,2.4748,0
17234,182,1,3.697857142857143,1
17235,24,2,3.179310344827586,0
17236,12,6,2.6937142857142855,0
17237,10,2,3.2257894736842103,0
17238,2,17,2.688268551236749,0
17239,312,1,4.066666666666666,1
17242,107,2,2.14775,0
17243,0,26,4.198025,0
17244,52,1,1.7067741935483869,0
17245,204,1,2.9055555555555554,1
17247,14,1,3.282,0
17248,119,1,1.905217391304348,0
17250,3,2,3.0140350877192983,0
17251,362,1,3.503589743589744,1
17252,116,2,2.7728735632183907,0
17253,17,1,5.614444444444445,0
17254,4,2,1.5055357142857144,0
17255,40,2,1.9242307692307692,0
17256,106,2,2.448125,0
17259,147,2,2.3345967741935483,1
17262,51,5,4.0275,0
17263,207,1,2.011304347826087,1
17265,138,2,2.3281889763779526,0
17266,1,3,2.5951250000000003,0
17267,126,2,3.401315789473684,0
17268,107,4,1.0066666666666666,0
17272,41,4,1.8583333333333334,0
17274,34,1,1.744074074074074,0
17277,227,2,3.351594202898551,1
17278,240,1,4.753333333333334,1
17279,57,1,6.736666666666666,0
17282,129,3,2.3886170212765956,0
17284,59,6,1.6184246575342465,0
17286,21,1,1.8722222222222222,0
17287,25,7,3.17258064516129,0
17288,8,7,2.674647887323944,0
17289,31,3,2.1884684684684688,0
17290,3,2,2.572941176470588,0
17291,307,1,7.65,1
17293,7,9,2.766074074074074,0
17295,28,3,2.9497101449275362,0
17297,16,1,2.2054901960784314,0
17298,100,2,2.0803333333333334,0
17299,11,4,1.6266666666666667,0
17301,20,1,1.910909090909091,0
17302,14,5,2.506582278481013,0
17303,360,1,2.940943396226415,1
17306,10,19,1.558030303030303,0
17309,94,1,2.9375,0
17311,77,2,3.0627272727272725,0
17312,138,3,2.305,0
17313,30,1,2.1425,0
17314,24,8,2.458091603053435,0
17315,1,38,2.75061310782241,0
17317,45,3,3.2244444444444444,0
17320,99,3,3.742191780821918,0
17321,7,2,2.766728971962617,0
17323,14,7,1.4286500000000002,0
17324,17,4,2.7656,0
17325,279,1,1.633333333333333,1
17329,13,2,4.12939393939394,0
17330,22,2,4.488333333333333,0
17331,123,1,10.95,0
17333,85,1,1.772142857142857,0
17334,301,2,1.3527272727272728,1
17337,150,4,2.2972375690607736,1
17338,16,8,2.779442231075697,0
17339,93,2,2.9522222222222223,0
17340,29,11,3.148869778869779,0
17341,156,3,2.1207650273224044,1
17343,354,1,4.70235294117647,1
17344,45,1,2.8334375,0
17345,14,4,2.7472413793103447,0
17346,3,15,2.39966,0
17347,85,1,1.06,0
17348,14,5,1.6951627906976743,0
17349,178,1,3.0877777777777777,1
17350,7,4,2.4407042253521127,0
17351,35,3,5.725555555555555,0
17353,128,2,1.45,0
17354,50,1,1.4068749999999999,0
17356,311,1,1.121578947368421,1
17357,23,2,3.4548888888888887,0
17358,302,2,2.692372881355932,1
17359,10,1,2.104,0
17360,16,3,2.8299242424242426,0
17361,48,3,4.833793103448276,0
17362,238,2,2.991142857142857,1
17364,0,11,2.703065693430657,0
17365,12,8,1.9343803418803418,0
17367,237,1,1.8961764705882354,1
17368,22,8,2.488468468468468,0
17370,72,4,1.396969696969697,0
17371,16,3,3.1804597701149424,0
17372,40,8,2.326600790513834,0
17373,39,4,1.8789473684210525,0
17374,218,2,7.0996428571428565,1
17375,198,3,2.7102898550724634,1
17376,70,2,3.454166666666667,0
17377,23,20,2.604186602870813,0
17379,10,1,1.3718072289156626,0
17381,8,29,1.3353211009174313,0
17382,64,1,8.55,0
17383,3,1,1.8564705882352943,0
17384,18,2,3.2493333333333334,0
17385,14,1,1.92,0
17386,7,6,1.6421428571428573,0
17387,19,2,2.417692307692308,0
17388,77,4,4.6979999999999995,0
17389,0,34,5.688826291079812,0
17391,163,2,1.06,1
17392,306,2,3.4179032258064517,1
17394,218,1,3.4425,1
17396,38,8,4.416296296296296,0
17397,21,2,3.074782608695652,0
17398,114,3,4.841578947368421,0
17400,125,5,3.355680751173709,0
17402,4,13,5.860169491525424,0
17403,35,1,3.1360606060606058,0
17404,3,15,2.193939393939394,0
17405,0,3,3.1534146341463414,0
17406,332,3,6.764955752212389,1
17408,162,1,11.35,1
17409,184,2,7.625384615384615,1
17410,15,5,3.48953125,0
17411,11,3,4.144146341463415,0
17412,2,7,2.721060606060606,0
17414,43,2,0.425,0
17415,79,1,13.96642857142857,0
17416,29,7,2.3484758364312266,0
17418,41,2,2.941666666666667,0
17419,10,12,4.12121359223301,0
17420,49,3,3.881333333333333,0
17422,15,6,1.4844444444444445,0
17423,45,2,2.2849999999999997,0
17425,18,2,2.670930232558139,0
17426,7,6,3.014686346863469,0
17427,71,1,4.165,0
17428,0,28,3.572774390243903,0
17429,127,3,2.086153846153846,0
17430,32,2,1.997857142857143,0
17431,312,1,1.9611627906976743,1
17432,17,2,2.5272916666666667,0
17433,87,1,2.4059259259259256,0
17434,1,7,2.741044776119403,0
17436,1,2,2.4277777777777776,0
17438,253,1,5.238235294117647,1
17440,156,3,0.678,1
17442,36,6,2.5273333333333334,0
17443,219,1,1.06,1
17444,147,3,6.547407407407408,1
17446,176,2,0.7722222222222223,1
17447,39,2,1.6922222222222223,0
17449,1,7,3.4911552346570396,0
17450,7,46,3.392640949554896,0
17451,0,7,2.2744,0
17453,17,2,3.4231578947368417,0
17454,191,4,2.6434426229508197,1
17455,203,1,2.825,1
17456,364,1,1.5076470588235293,1
17457,126,5,3.221052631578947,0
17458,14,1,2.4331481481481485,0
17459,42,2,1.9172072072072073,0
17460,93,6,4.310689655172414,0
17461,22,3,2.4001801801801803,0
17462,59,2,3.8862962962962966,0
17463,15,5,2.794604651162791,0
17464,157,1,2.7211111111111115,1
17466,9,2,4.690975609756098,0
17468,9,2,1.17,0
17469,15,5,3.0990909090909096,0
17470,44,5,1.2026923076923077,0
17472,190,3,2.055303867403315,1
17475,78,1,1.7764285714285715,0
17480,77,1,1.8,0
17481,3,4,2.549390243902439,0
17483,64,3,3.264761904761905,0
17486,260,1,2.89625,1
17489,58,2,1.076896551724138,0
17490,0,7,3.0061842105263157,0
17491,0,10,3.312935779816514,0
17492,247,1,3.5233333333333334,1
17495,7,2,3.68,0
17496,358,1,5.165,1
17498,75,1,2.0194117647058825,0
17499,289,1,1.73825,1
17500,16,3,54.3,0
17501,220,2,3.4944444444444445,1
17502,8,4,2.8096428571428573,0
17503,2,2,2.3276315789473685,0
17504,205,9,3.409527559055118,1
17505,161,2,2.9532692307692305,1
17506,75,1,3.6342857142857143,0
17507,261,2,2.6617045454545454,1
17508,280,1,1.622272727272727,1
17509,57,8,2.259207650273224,0
17510,24,1,2.211,0
17511,2,31,2.3066251298027,0
17512,28,10,1.9543809523809526,0
17513,71,1,2.77,0
17514,127,1,2.228,0
17515,30,4,3.7408045977011493,0
17516,14,5,2.759124087591241,0
17517,308,1,2.5381818181818185,1
17519,16,6,3.1192682926829267,0
17520,53,1,3.2976666666666663,0
17521,29,3,1.9406666666666665,0
17522,1,5,1.9445205479452052,0
17523,10,4,3.128181818181818,0
17524,360,1,1.5916666666666668,1
17525,359,1,6.005555555555556,1
17526,4,4,5.22578947368421,0
17527,53,4,3.408936170212766,0
17528,0,8,3.161818181818182,0
17530,0,10,2.3262690355329947,0
17531,189,1,4.1242857142857146,1
17534,53,1,2.677777777777778,0
17535,279,1,1.473076923076923,1
17536,176,1,12.75,1
17537,29,2,2.6604,0
17538,25,1,1.1933333333333334,0
17540,24,2,3.534,0
17542,269,1,2.5839999999999996,1
17545,42,3,2.4860689655172417,0
17548,233,1,2.43,1
17549,23,2,1.7666666666666666,0
17550,196,3,2.978095238095238,1
17551,358,1,2.5411627906976744,1
17552,59,4,2.2583673469387753,0
17553,129,1,3.1,0
17554,0,5,3.0594318181818183,0
17555,19,2,2.184622641509434,0
17556,205,1,4.778333333333333,1
17557,13,3,2.702058823529412,0
17560,94,4,3.4342307692307696,0
17561,18,1,2.0943478260869566,0
17562,13,7,1.8968253968253967,0
17564,23,3,3.722448979591837,0
17566,7,2,2.6539473684210524,0
17567,6,8,2.3494545454545457,0
17569,331,1,3.3531034482758617,1
17571,49,4,2.758227424749164,0
17572,70,4,3.158333333333333,0
17573,28,3,2.2028,0
17574,242,1,3.3162499999999997,1
17576,7,19,3.015547445255475,0
17578,217,1,1.286,1
17579,4,3,2.476,0
17580,252,3,2.1575555555555557,1
17581,0,25,3.117909090909091,0
17582,235,1,2.134137931034483,1
17584,6,2,3.982857142857143,0
17585,108,4,1.380981308411215,0
17588,99,3,5.203043478260869,0
17589,59,4,2.1748221343873517,0
17590,1,3,2.668407960199005,0
17591,72,7,3.532228915662651,0
17593,3,5,2.497136150234742,0
17594,84,2,1.9409999999999998,0
17595,11,2,2.497710843373494,0
17596,22,7,1.9154814814814818,0
17597,213,1,3.3992727272727272,1
17600,17,1,3.5307692307692307,0
17601,238,1,1.6122222222222222,1
17602,1,6,1.9664464285714287,0
17603,77,1,13.392727272727273,0
17604,216,2,2.5342857142857143,1
17608,32,2,1.153050847457627,0
17609,40,5,2.3075105485232066,0
17611,6,15,2.5292881944444447,0
17612,52,6,2.5762962962962965,0
17613,22,14,2.6451602564102563,0
17614,56,1,2.2116,0
17615,129,3,3.9107142857142856,0
17616,173,3,2.55,1
17618,5,3,4.282820512820513,0
17619,311,1,1.8036363636363635,1
17620,59,1,2.7575,0
17621,20,3,3.1365384615384615,0
17623,32,1,2.8709090909090906,0
17624,14,2,2.958,0
17625,17,4,2.539587301587302,0
17628,80,1,2.41,0
17629,5,8,2.0857723577235774,0
17630,169,2,7.825000000000001,1
17631,1,3,3.712820512820513,0
17633,30,4,2.797428571428571,0
17634,35,9,3.7267003367003366,0
17636,18,1,2.3905000000000003,0
17637,30,2,3.432857142857143,0
17639,275,1,5.514285714285714,1
17640,86,1,2.566,0
17642,119,2,2.3432500000000003,0
17643,372,1,4.01875,1
17644,0,11,2.771783439490446,0
17646,218,3,4.756666666666667,1
17647,64,1,7.097142857142857,0
17648,60,4,5.536483516483516,0
17649,137,1,3.581153846153846,0
17650,20,1,1.89625,0
17651,11,10,2.0029310344827587,0
17652,24,12,3.3447490347490345,0
17653,36,4,4.069090909090909,0
17654,276,1,3.1568181818181817,1
17655,10,7,4.826153846153846,0
17656,72,5,2.772560975609756,0
17658,25,2,2.561052631578947,0
17659,16,12,4.0412025316455695,0
17660,140,1,2.0037777777777777,0
17663,25,7,3.9981395348837214,0
17664,18,2,1.9167441860465118,0
17666,3,2,1.8988888888888888,0
17667,65,5,3.6650862068965515,0
17668,0,2,7.336666666666667,0
17669,42,7,1.8576470588235294,0
17670,227,1,2.590909090909091,1
17671,15,4,3.197358490566038,0
17672,49,2,3.331818181818182,0
17673,1,6,1.6033920704845817,0
17674,73,2,0.7588888888888888,0
17675,0,31,3.53868085106383,0
17676,3,6,1.9006410256410255,0
17677,1,30,2.732993421052632,0
17678,263,1,2.235625,1
17679,52,2,5.309,0
17680,23,1,2.8000000000000003,0
17682,9,6,2.400762711864407,0
17684,43,1,2.916,0
17685,16,7,2.000923076923077,0
17686,6,7,3.8588811188811194,0
17690,29,15,5.7077734375,0
17691,357,2,3.4026315789473687,1
17692,126,4,1.6482608695652174,0
17693,136,1,2.0825,0
17694,141,1,2.6086666666666667,0
17695,131,2,1.2517142857142858,0
17696,37,8,2.3863478260869564,0
17697,235,1,5.084210526315789,1
17698,260,1,2.1375,1
17700,16,4,3.167887323943662,0
17701,252,1,5.754166666666666,1
17702,29,4,1.7451351351351354,0
17703,34,3,1.6427272727272726,0
17704,168,2,3.918709677419355,1
17705,2,9,2.987378640776699,0
17706,3,17,4.205471204188481,0
17707,184,2,1.7700000000000002,1
17708,187,2,3.144,1
17709,169,1,13.007142857142858,1
17711,10,2,2.4530434782608697,0
17712,44,1,4.665172413793103,0
17714,320,1,2.05,1
17715,200,1,0.85,1
17716,22,11,2.530040816326531,0
17718,231,1,4.191666666666666,1
17719,37,15,4.476167883211679,0
17720,25,4,5.4342,0
17722,95,4,3.3454782608695655,0
17723,126,6,4.07,0
17724,70,3,4.37125,0
17725,15,11,2.5801041666666666,0
17727,14,1,3.1312121212121213,0
17728,3,3,3.3267272727272728,0
17730,2,13,1.9898165137614678,0
17731,78,4,5.1274626865671635,0
17732,372,1,4.9494444444444445,1
17733,38,2,2.959142857142857,0
17734,53,3,2.8969767441860466,0
17735,1,19,2.192463768115942,0
17736,8,3,5.2212,0
17737,8,2,2.414,0
17738,18,4,3.5612371134020617,0
17739,11,7,4.5727659574468085,0
17742,112,2,8.895333333333333,0
17744,3,6,0.8940441176470588,0
17746,239,1,5.741666666666667,1
17747,112,1,5.95,0
17749,177,2,4.591714285714286,1
17750,4,9,0.6623316062176166,0
17752,358,1,0.42,1
17754,0,5,0.9895652173913044,0
17757,0,30,2.748758434547908,0
17758,18,8,2.375485436893204,0
17759,16,3,2.266947368421053,0
17760,21,2,2.2716,0
17761,32,1,3.142105263157895,0
17763,262,1,1.25,1
17764,50,2,3.154533333333333,0
17765,158,3,3.8773684210526316,1
17767,14,1,2.7976190476190474,0
17768,7,3,3.846857142857143,0
17769,12,10,3.0608709677419355,0
17770,198,5,4.827105263157895,1
17771,56,2,2.247592592592593,0
17772,10,2,3.320943396226415,0
17774,96,4,3.3438461538461537,0
17775,254,1,0.7833333333333333,1
17777,24,3,1.6470103092783503,0
17779,20,3,2.803170731707317,0
17781,158,2,5.5566666666666675,1
17783,71,2,1.922686567164179,0
17785,52,1,2.563076923076923,0
17786,84,2,2.1241666666666665,0
17787,152,4,2.8470895522388058,1
17788,73,2,5.42,0
17789,280,1,3.9714285714285715,1
17790,26,14,3.126894736842105,0
17791,29,1,2.77,0
17793,24,1,3.7682758620689656,0
17795,179,2,1.9260869565217391,1
17796,39,4,4.017073170731707,0
17797,21,3,2.552792792792793,0
17799,21,10,2.532769607843137,0
17800,36,9,2.200480769230769,0
17802,81,3,2.2339285714285713,0
17805,73,1,2.257,0
17806,10,1,1.0211627906976743,0
17809,15,12,2.9057377049180326,0
17811,3,39,2.7256756756756757,0
17812,12,4,3.029645390070922,0
17813,13,5,3.3684636118598386,0
17816,36,4,1.4105882352941177,0
17817,3,3,9.148484848484848,0
17819,71,7,4.4487499999999995,0
17824,50,1,1.0692307692307692,0
17827,4,5,2.3783636363636362,0
17828,22,4,5.273432835820896,0
17829,298,1,2.5856666666666666,1
17830,1,3,6.01304347826087,0
17831,32,1,2.95,0
17832,49,1,1.1116393442622952,0
17835,2,3,1.6985245901639343,0
17836,46,1,1.3658333333333335,0
17837,41,8,3.8654437869822487,0
17838,26,5,3.797685950413223,0
17839,41,1,1.7505357142857143,0
17841,1,124,2.52943672741175,0
17843,302,1,3.2051351351351354,1
17844,106,1,0.998,0
17846,84,1,2033.1,3
17848,80,9,4.231372549019608,0
17849,217,4,10.323076923076924,1
17850,371,34,3.9603703703703705,1
17852,11,2,2.3679166666666664,0
17854,184,2,3.586,1
17855,372,1,1.7658823529411765,1
17856,1,4,3.5593333333333335,0
17857,3,23,10.332407407407405,0
17858,5,12,5.885075376884423,0
17859,304,1,1.8108000000000002,1
17860,368,1,2.556379310344828,1
17861,2,8,2.4218018018018017,0
17862,323,1,5.145454545454545,1
17863,58,6,1.547027027027027,0
17864,12,3,1.8047058823529414,0
17865,30,20,2.7636756756756755,0
17866,142,1,3.4000000000000004,0
17867,29,6,2.3807594936708862,0
17869,106,5,6.1585,0
17870,1,12,2.2145161290322584,0
17871,204,1,2.132,1
17873,79,5,4.690227272727273,0
17874,184,6,4.084565217391304,1
17877,169,1,3.5408333333333335,1
17878,43,1,2.246153846153846,0
17879,173,1,3.638333333333333,1
17880,364,1,2.4615384615384617,1
17881,303,1,4.53125,1
17883,2,4,2.2995172413793106,0
17884,3,4,1.9159829059829059,0
17885,11,1,2.215,0
17886,31,3,2.988348623853211,0
17887,128,1,5.235,0
17888,20,8,2.974925373134328,0
17889,211,2,3.4580952380952383,1
17890,322,2,2.4690425531914895,1
17891,161,1,0.711764705882353,1
17892,55,3,3.275,0
17893,224,1,2.0949999999999998,1
17894,71,8,2.7942487046632123,0
17895,43,1,1.860625,0
17896,22,1,0.89,0
17897,172,3,3.0799122807017545,1
17898,84,2,1.4814285714285713,0
17899,158,1,2.384375,1
17900,189,2,3.608333333333333,1
17901,28,1,5.328947368421052,0
17904,20,1,3.617894736842105,0
17905,70,4,3.793823529411765,0
17906,246,1,3.8249999999999997,1
17908,373,1,2.6725862068965514,1
17911,8,1,2.181025641025641,0
17912,309,5,3.9815789473684213,1
17913,58,2,2.434237288135593,0
17914,3,1,1.9649999999999999,0
17917,44,3,2.2280851063829785,0
17919,87,1,2.1630434782608696,0
17920,3,17,2.3329741379310347,0
17921,63,4,2.348689655172414,0
17923,281,1,4.15,1
17924,11,7,3.246451612903226,0
17925,372,1,3.39,1
17926,132,2,3.1552380952380954,0
17928,44,2,2.988695652173913,0
17929,10,4,7.57,0
17930,35,5,1.4825641025641025,0
17931,133,2,3.069384615384615,0
17932,28,3,2.7395555555555555,0
17934,51,2,3.4528571428571433,0
17935,137,2,1.8672413793103448,0
17936,4,1,2.384025974025974,0
17937,8,7,3.473255813953488,0
17939,159,1,2.455833333333333,1
17940,48,10,98.52894736842104,0
17941,130,1,1.255,0
17942,7,1,1.525,0
17946,232,2,3.1445,1
17947,36,1,0.9422222222222223,0
17948,146,1,2.49,1
17949,0,45,3.3914285714285715,0
17950,71,3,2.3209859154929577,0
17951,39,3,2.2085,0
17954,4,12,1.942103092783505,0
17955,198,4,5.631052631578947,1
17956,248,1,12.75,1
17957,65,1,1.3490322580645162,0
17958,116,1,4.04,0
17960,170,1,1.7196153846153845,1
17961,20,39,3.2722489959839356,0
17962,141,1,1.6517142857142857,0
17964,31,2,2.680192307692308,0
17965,37,14,3.4882370820668696,0
17966,37,5,1.4894117647058824,0
17967,371,1,1.8797916666666667,1
17968,373,1,1.9291764705882353,1
17969,165,2,4.701428571428571,1
17970,210,1,2.9658064516129032,1
17972,241,1,4.230322580645161,1
17973,51,1,3.244,0
17974,24,3,2.024245810055866,0
17975,14,13,3.1686824324324325,0
17976,371,1,3.532,1
17977,28,1,3.2476190476190476,0
17978,364,1,2.3633333333333333,1
17979,35,4,2.338082191780822,0
17980,165,3,2.2036666666666664,1
17984,144,1,2.066666666666667,1
17985,21,1,4.469565217391304,0
17986,55,1,2.08,0
17987,184,1,0.9092307692307693,1
17988,11,7,5.094736842105263,0
17990,236,3,2.3224137931034488,1
17991,224,2,4.91,1
17994,121,4,2.3518518518518516,0
17995,281,1,1.685,1
17997,73,8,1.5156024096385543,0
17999,36,2,2.822903225806452,0
18001,11,2,2.8377586206896552,0
18004,361,1,2.76525,1
18005,3,2,3.1863333333333332,0
18006,22,1,3.2290909090909095,0
18008,69,9,3.8,0
18009,234,1,4.1378125,1
18010,256,1,5.014285714285714,1
18011,372,1,2.3610714285714285,1
18013,154,2,1.1703225806451614,1
18014,27,1,2.930625,0
18015,3,1,1.2758695652173913,0
18016,31,5,3.353821138211382,0
18017,80,3,1.7433333333333334,0
18018,107,2,3.8113793103448277,0
18019,51,1,5.71,0
18022,35,1,1.754240837696335,0
18024,152,2,2.5828571428571427,1
18027,98,1,2.7923809523809524,0
18030,3,2,6.705555555555555,0
18032,333,1,1.8699999999999999,1
18033,64,1,1.8658823529411763,0
18034,21,2,1.3344642857142859,0
18035,35,3,2.467358490566038,0
18036,31,3,1.8920833333333336,0
18037,153,6,3.598421052631579,1
18040,18,2,3.0710526315789473,0
18041,11,21,1.968156779661017,0
18042,53,1,5.45,0
